Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Sanskrit,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.",At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),"04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Linguistics भाषाविज्ञान   ",1. Hindi Language Test from Section-IA 2. General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Language Technology भाषा प्रौद्योगिकी,1. Hindi Language Test from Section-IA 2. Computer Science /Information Practices /Engineering Graphics/ Mathematics from Section-II                  OR                                                         General Test from Section-III,10+2 or equivalent in Science Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Hindi Language हिंदी भाषा,1. Hindi Language Test from Section-IA 2. General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Sanskrit Language संस्कृत भाषा,"1. Hindi Language Test from Section-I A 2. Sanskrit from Section-I B ",10+2 or equivalent in Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Marathi Language मराठी भाषा,"1. Hindi Language Test from Section-IA 2. Marathi from Section-IA ",10+2 or equivalent in Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Urdu Language उर्दू भाषा,"1. Hindi Language Test from Section-IA 2. Urdu from Section-IA ",10+2 or equivalent in Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) English Language अंग्रेजी भाषा,"1. Hindi Language Test from Section-IA 2. English from Section-IA ",10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),"04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) French फ्रांसीसी ",1. Hindi Language Test from Section-IA 2. Franch Language Test from Section-IB OR General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Spainsh स्पैनिश,1. Hindi Language Test from Section-IA 2. Spanish Language Test from Section-IB OR General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),"04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Japanese जापानी   ",1. Hindi Language Test from Section-IA 2. Japanese Language Test from Section-IB OR General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Chinese चीनी,1. Hindi Language Test from Section-IA 2. Chinese Language Test from Section-IB OR General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Hindi Literature हिंदी साहित्य,"1. Hindi Language Test from Section-IA 2. General Test from Section-III ",10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),"04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Sanskrit Literature संस्कृत साहित्य ","1. Hindi Language Test from Section-IA 2. Sanskrit from Section-II   ",10+2 or equivalent in Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Marathi Literature मराठी साहित्य,"1. Hindi Language Test from Section-IA 2. Marathi from Section-IA  ",10+2 or equivalent in Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),"04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Dramatics नाट्यकलाशास्त्र     ",1. Hindi Language Test from Section-IA 2. Performing Arts from Section-II,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),"04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Film Studies फिल्म अध्ययन  ","1. Hindi Language Test from Section-IA 2. General Test from Section-III ",10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
CU,MAHATMA GANDHI ANTARRASHTRIYA HINDI VISHWAVIDYALAYA,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=MGAHV,https://hindivishwa.org,Under Graduate Programme (Certificate/Diploma/Graduate/Graduation (Honours/ Research),04 Years UG Programme (Integrated) Or Certificate (After 01 Year)/ Diploma (After 02 Years)/ Bachelor's Degree (After 03 Years)/ Bachelor's Degree with Research (After 04 Years) Gandhi & Peace Studies गांधी एवं शांति अध्ययन,1. Hindi Language Test from Section-IA 2. Knowledge Tradition - Practices India Section-II OR  General Test from Section-III,10+2 or equivalent in Science/Arts Stream with a minimum 50% marks or equivalent grade in aggregate for General Category and 45% or equivalent grade in aggregate for SC/ST/OBC (non-creamy layer)/ PWD.,
